zil-additional-service  | 
zil-additional-service  | 2026-05-04T14:09:44.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1272 sumNanos=496342550528 avgNanos=390206407
zil-additional-service  | 2026-05-04T14:09:44.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1272 sumNanos=258430431 avgNanos=203168
zil-additional-service  | 2026-05-04T14:09:44.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2512 sumNanos=507553709910 avgNanos=202051636
zil-additional-service  | 2026-05-04T14:09:44.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2510 sumNanos=478670188734 avgNanos=190705254
zil-additional-service  | 2026-05-04T14:09:44.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2512 sumNanos=988537376389 avgNanos=393526025
zil-additional-service  | 2026-05-04T14:09:44.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2512 sumNanos=517739498 avgNanos=206106
zil-additional-service  | 2026-05-04T14:09:49.453Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=437 sumNanos=82752123192 avgNanos=189364126
zil-additional-service  | 2026-05-04T14:09:49.453Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=432 sumNanos=79991034819 avgNanos=185164432
zil-additional-service  | 2026-05-04T14:09:49.453Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=437 sumNanos=163790842911 avgNanos=374807420
zil-additional-service  | 2026-05-04T14:09:49.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=437 sumNanos=114910832 avgNanos=262953
zil-additional-service  | 2026-05-04T14:09:49.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1279 sumNanos=250230963178 avgNanos=195645788
zil-additional-service  | 2026-05-04T14:09:49.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1279 sumNanos=240387881500 avgNanos=187949868
zil-additional-service  | 2026-05-04T14:09:49.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1279 sumNanos=491815630601 avgNanos=384531376
zil-additional-service  | 2026-05-04T14:09:49.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1279 sumNanos=297012332 avgNanos=232222
zil-additional-service  | 2026-05-04T14:09:49.456Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2506 sumNanos=507649042327 avgNanos=202573440
zil-additional-service  | 2026-05-04T14:09:49.456Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2505 sumNanos=479584199636 avgNanos=191450778
zil-additional-service  | 2026-05-04T14:09:49.456Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2506 sumNanos=988567402932 avgNanos=394480208
zil-additional-service  | 2026-05-04T14:09:49.456Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2506 sumNanos=520840123 avgNanos=207837
zil-additional-service  | 2026-05-04T14:09:54.456Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=432 sumNanos=83106624669 avgNanos=192376445
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=433 sumNanos=79883751492 avgNanos=184489033
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=432 sumNanos=163599756913 avgNanos=378703141
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=432 sumNanos=105293553 avgNanos=243735
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1295 sumNanos=249386286150 avgNanos=192576282
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1293 sumNanos=238408414123 avgNanos=184383924
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1295 sumNanos=490167146756 avgNanos=378507449
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1295 sumNanos=294250832 avgNanos=227220
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2502 sumNanos=508123859884 avgNanos=203087074
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2500 sumNanos=479938752585 avgNanos=191975501
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2502 sumNanos=991103335111 avgNanos=396124434
zil-additional-service  | 2026-05-04T14:09:54.457Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2502 sumNanos=504236209 avgNanos=201533
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=451 sumNanos=80574584210 avgNanos=178657614
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=449 sumNanos=78451612142 avgNanos=174725194
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=451 sumNanos=159954672849 avgNanos=354666680
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=451 sumNanos=89785178 avgNanos=199080
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1317 sumNanos=246407589640 avgNanos=187097638
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1310 sumNanos=237993340182 avgNanos=181674305
zil-additional-service  | 2026-05-04T14:09:59.458Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1317 sumNanos=486541453714 avgNanos=369431627
zil-additional-service  | 2026-05-04T14:09:59.461Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1317 sumNanos=320969264 avgNanos=243712
zil-additional-service  | 2026-05-04T14:09:59.462Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2536 sumNanos=503913739017 avgNanos=198704155
zil-additional-service  | 2026-05-04T14:09:59.462Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2531 sumNanos=478843575133 avgNanos=189191455
zil-additional-service  | 2026-05-04T14:09:59.462Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2536 sumNanos=985819114598 avgNanos=388729934
zil-additional-service  | 2026-05-04T14:09:59.462Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2536 sumNanos=529765065 avgNanos=208897
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=279 sumNanos=50325019036 avgNanos=180376412
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=270 sumNanos=47786168974 avgNanos=176985811
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=279 sumNanos=99689435919 avgNanos=357309806
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=279 sumNanos=52557008 avgNanos=188376
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1145 sumNanos=215295511112 avgNanos=188031014
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1138 sumNanos=207730553748 avgNanos=182540029
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1145 sumNanos=425004150683 avgNanos=371182664
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1145 sumNanos=271283932 avgNanos=236929
zil-additional-service  | 2026-05-04T14:10:04.463Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2386 sumNanos=470048148088 avgNanos=197002576
